Time	Object	Vector	Value
0.0	car[1].cellularNic.nrPhy	distance 	200.000000
0.1	car[1].cellularNic.nrPhy	distance 	199.900000
0.2	car[1].cellularNic.nrPhy	distance 	199.800000
0.3	car[1].cellularNic.nrPhy	distance 	199.700000
0.4	car[1].cellularNic.nrPhy	distance 	199.600000
0.5	car[1].cellularNic.nrPhy	distance 	199.500000
0.6	car[1].cellularNic.nrPhy	distance 	199.400000
0.7	car[1].cellularNic.nrPhy	distance 	199.300000
0.8	car[1].cellularNic.nrPhy	distance 	199.200000
0.9	car[1].cellularNic.nrPhy	distance 	199.100000
1.0	car[1].cellularNic.nrPhy	distance 	199.000000
1.1	car[1].cellularNic.nrPhy	distance 	198.900000
1.2	car[1].cellularNic.nrPhy	distance 	198.800000
1.3	car[1].cellularNic.nrPhy	distance 	198.700000
1.4	car[1].cellularNic.nrPhy	distance 	198.600000
1.5	car[1].cellularNic.nrPhy	distance 	198.500000
1.6	car[1].cellularNic.nrPhy	distance 	198.400000
1.7	car[1].cellularNic.nrPhy	distance 	198.300000
1.8	car[1].cellularNic.nrPhy	distance 	198.200000
1.9	car[1].cellularNic.nrPhy	distance 	198.100000
2.0	car[1].cellularNic.nrPhy	distance 	198.000000
2.1	car[1].cellularNic.nrPhy	distance 	197.900000
2.2	car[1].cellularNic.nrPhy	distance 	197.800000
2.3	car[1].cellularNic.nrPhy	distance 	197.700000
2.4	car[1].cellularNic.nrPhy	distance 	197.600000
2.5	car[1].cellularNic.nrPhy	distance 	197.500000
2.6	car[1].cellularNic.nrPhy	distance 	197.400000
2.7	car[1].cellularNic.nrPhy	distance 	197.300000
2.8	car[1].cellularNic.nrPhy	distance 	197.200000
2.9	car[1].cellularNic.nrPhy	distance 	197.100000
3.0	car[1].cellularNic.nrPhy	distance 	197.000000
3.1	car[1].cellularNic.nrPhy	distance 	196.900000
3.2	car[1].cellularNic.nrPhy	distance 	196.800000
3.3	car[1].cellularNic.nrPhy	distance 	196.700000
3.4	car[1].cellularNic.nrPhy	distance 	196.600000
3.5	car[1].cellularNic.nrPhy	distance 	196.500000
3.6	car[1].cellularNic.nrPhy	distance 	196.400000
3.7	car[1].cellularNic.nrPhy	distance 	196.300000
3.8	car[1].cellularNic.nrPhy	distance 	196.200000
3.9	car[1].cellularNic.nrPhy	distance 	196.100000
4.0	car[1].cellularNic.nrPhy	distance 	196.000000
4.1	car[1].cellularNic.nrPhy	distance 	195.900000
4.2	car[1].cellularNic.nrPhy	distance 	195.800000
4.3	car[1].cellularNic.nrPhy	distance 	195.700000
4.4	car[1].cellularNic.nrPhy	distance 	195.600000
4.5	car[1].cellularNic.nrPhy	distance 	195.500000
4.6	car[1].cellularNic.nrPhy	distance 	195.400000
4.7	car[1].cellularNic.nrPhy	distance 	195.300000
4.8	car[1].cellularNic.nrPhy	distance 	195.200000
4.9	car[1].cellularNic.nrPhy	distance 	195.100000
5.0	car[1].cellularNic.nrPhy	distance 	195.000000
5.1	car[1].cellularNic.nrPhy	distance 	194.900000
5.2	car[1].cellularNic.nrPhy	distance 	194.800000
5.3	car[1].cellularNic.nrPhy	distance 	194.700000
5.4	car[1].cellularNic.nrPhy	distance 	194.600000
5.5	car[1].cellularNic.nrPhy	distance 	194.500000
5.6	car[1].cellularNic.nrPhy	distance 	194.400000
5.7	car[1].cellularNic.nrPhy	distance 	194.300000
5.8	car[1].cellularNic.nrPhy	distance 	194.200000
5.9	car[1].cellularNic.nrPhy	distance 	194.100000
6.0	car[1].cellularNic.nrPhy	distance 	194.000000
6.1	car[1].cellularNic.nrPhy	distance 	193.900000
6.2	car[1].cellularNic.nrPhy	distance 	193.800000
6.3	car[1].cellularNic.nrPhy	distance 	193.700000
6.4	car[1].cellularNic.nrPhy	distance 	193.600000
6.5	car[1].cellularNic.nrPhy	distance 	193.500000
6.6	car[1].cellularNic.nrPhy	distance 	193.400000
6.7	car[1].cellularNic.nrPhy	distance 	193.300000
6.8	car[1].cellularNic.nrPhy	distance 	193.200000
6.9	car[1].cellularNic.nrPhy	distance 	193.100000
7.0	car[1].cellularNic.nrPhy	distance 	193.000000
7.1	car[1].cellularNic.nrPhy	distance 	192.900000
7.2	car[1].cellularNic.nrPhy	distance 	192.800000
7.3	car[1].cellularNic.nrPhy	distance 	192.700000
7.4	car[1].cellularNic.nrPhy	distance 	192.600000
7.5	car[1].cellularNic.nrPhy	distance 	192.500000
7.6	car[1].cellularNic.nrPhy	distance 	192.400000
7.7	car[1].cellularNic.nrPhy	distance 	192.300000
7.8	car[1].cellularNic.nrPhy	distance 	192.200000
7.9	car[1].cellularNic.nrPhy	distance 	192.100000
8.0	car[1].cellularNic.nrPhy	distance 	192.000000
0.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
1.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
2.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
3.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
4.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
5.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
6.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.1	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.2	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.3	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.4	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.5	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.6	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.7	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.8	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
7.9	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
8.0	car[1].cellularNic.nrPhy	averageCqiDl 	9.000000
0.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
1.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
2.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
3.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
4.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
5.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
6.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.1	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.2	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.3	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.4	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.5	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.6	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.7	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.8	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
7.9	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
8.0	car[1].cellularNic.nrPhy	measuredSinrDl 	12.000000
0.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
1.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
2.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
3.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
4.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
5.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
6.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.1	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.2	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.3	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.4	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.5	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.6	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.7	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.8	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
7.9	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
8.0	car[1].cellularNic.nrPhy	measuredSinrUl 	11.000000
0.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
1.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
2.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
3.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
4.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
5.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
6.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.1	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.2	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.3	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.4	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.5	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.6	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.7	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.8	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
7.9	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
8.0	car[1].cellularNic.nrPhy	rcvdSinrDl 	12.000000
0.0	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.1	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.2	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.3	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.4	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.5	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.6	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
0.7	car[1].cellularNic.nrRlc.um	rlcDelayDl 	0.012000
